,DeepLearningModel,CompressionMethod,ReferenceFilePath,DecompressedFilePath,CompressedFilePath,FileSizeOriginal,FileSizeCompressed,Metrics,uqi,vifp,vsi,piqe,niqe,brisque
0,residual_gru-0,residual_gru-0,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/nightshot_iso_100.tfci,3145745,853,"{'uqi': 0.9364417875061836, 'vifp': 0.09329877247915154, 'vsi': 0.9669724702835083, 'piqe': 47.53195093489987, 'niqe': 26.199982494489515, 'brisque': 106.15567016601562}",0.9364417875061836,0.09329877247915154,0.9669724702835083,47.53195093489987,26.199982494489515,106.15567016601562
1,residual_gru-0,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,2920,"{'uqi': 0.9953266126531276, 'vifp': 0.04487597853197361, 'vsi': 0.9991777539253235, 'piqe': 38.903628055538206, 'niqe': 24.924367978037093, 'brisque': 106.82887268066406}",0.9953266126531276,0.04487597853197361,0.9991777539253235,38.903628055538206,24.924367978037093,106.82887268066406
2,residual_gru-0,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG/nightshot_iso_100.jpeg,3145745,17081,"{'uqi': 0.8609708568791185, 'vifp': 0.020521812195439457, 'vsi': 0.9851021766662598, 'piqe': 34.32321980520143, 'niqe': 26.300967270004428, 'brisque': 111.7294921875}",0.8609708568791185,0.020521812195439457,0.9851021766662598,34.32321980520143,26.300967270004428,111.7294921875
3,residual_gru-0,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,868,"{'uqi': 0.9872033968490364, 'vifp': 0.033095714744073114, 'vsi': 0.9982861280441284, 'piqe': 42.92864640132841, 'niqe': 22.3016782964827, 'brisque': 111.35939025878906}",0.9872033968490364,0.033095714744073114,0.9982861280441284,42.92864640132841,22.3016782964827,111.35939025878906
4,residual_gru-5,residual_gru-5,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/nightshot_iso_100.tfci,3145745,65504,"{'uqi': 0.9906350654478681, 'vifp': 0.08284031273170582, 'vsi': 0.999278724193573, 'piqe': 1.492563859689716, 'niqe': 18.86425900676872, 'brisque': 84.78399658203125}",0.9906350654478681,0.08284031273170582,0.999278724193573,1.492563859689716,18.86425900676872,84.78399658203125
5,residual_gru-5,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,57983,"{'uqi': 0.9981063000123873, 'vifp': 0.2175403786698841, 'vsi': 0.9999175667762756, 'piqe': 35.023853752661715, 'niqe': 11.09742619922048, 'brisque': 84.2144775390625}",0.9981063000123873,0.2175403786698841,0.9999175667762756,35.023853752661715,11.09742619922048,84.2144775390625
6,residual_gru-5,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG/nightshot_iso_100.jpeg,3145745,64258,"{'uqi': 0.9967577279605745, 'vifp': 0.20190301496494342, 'vsi': 0.9997656345367432, 'piqe': 21.36278550773559, 'niqe': 13.360363672542777, 'brisque': 53.9013671875}",0.9967577279605745,0.20190301496494342,0.9997656345367432,21.36278550773559,13.360363672542777,53.9013671875
7,residual_gru-5,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,65099,"{'uqi': 0.9972747173816491, 'vifp': 0.2663766830783881, 'vsi': 0.999821662902832, 'piqe': 34.778623739058794, 'niqe': 15.663999700592537, 'brisque': 55.6378173828125}",0.9972747173816491,0.2663766830783881,0.999821662902832,34.778623739058794,15.663999700592537,55.6378173828125
8,residual_gru-8,residual_gru-8,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/nightshot_iso_100.tfci,3145745,113456,"{'uqi': 0.9917111573840227, 'vifp': 0.10141548758019385, 'vsi': 0.999516487121582, 'piqe': 3.603048171481153, 'niqe': 14.134111561430958, 'brisque': 105.64947509765625}",0.9917111573840227,0.10141548758019385,0.999516487121582,3.603048171481153,14.134111561430958,105.64947509765625
9,residual_gru-8,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,106427,"{'uqi': 0.998471772738288, 'vifp': 0.3115635980375801, 'vsi': 0.9999449849128723, 'piqe': 32.50193253147043, 'niqe': 10.352060109061622, 'brisque': 70.68167114257812}",0.998471772738288,0.3115635980375801,0.9999449849128723,32.50193253147043,10.352060109061622,70.68167114257812
10,residual_gru-8,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/JPEG/nightshot_iso_100.jpeg,3145745,110060,"{'uqi': 0.9970600449397075, 'vifp': 0.26571443616552237, 'vsi': 0.9998769164085388, 'piqe': 24.981047493215698, 'niqe': 14.514933902031395, 'brisque': 49.0169677734375}",0.9970600449397075,0.26571443616552237,0.9998769164085388,24.981047493215698,14.514933902031395,49.0169677734375
11,residual_gru-8,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,113194,"{'uqi': 0.9979854590230374, 'vifp': 0.3302374390441924, 'vsi': 0.9998986124992371, 'piqe': 34.184637344582676, 'niqe': 14.338302409724863, 'brisque': 50.2119140625}",0.9979854590230374,0.3302374390441924,0.9998986124992371,34.184637344582676,14.338302409724863,50.2119140625
12,residual_gru-10,residual_gru-10,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/nightshot_iso_100.tfci,3145745,146051,"{'uqi': 0.992196124501957, 'vifp': 0.11400669549344639, 'vsi': 0.9996199011802673, 'piqe': 3.6646713176139554, 'niqe': 13.474770238692802, 'brisque': 98.45794677734375}",0.992196124501957,0.11400669549344639,0.9996199011802673,3.6646713176139554,13.474770238692802,98.45794677734375
13,residual_gru-10,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,129700,"{'uqi': 0.9986024194663369, 'vifp': 0.35705308110978057, 'vsi': 0.9999535083770752, 'piqe': 31.901744061038855, 'niqe': 9.866266119798366, 'brisque': 66.36181640625}",0.9986024194663369,0.35705308110978057,0.9999535083770752,31.901744061038855,9.866266119798366,66.36181640625
14,residual_gru-10,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/JPEG/nightshot_iso_100.jpeg,3145745,130653,"{'uqi': 0.9972321558295105, 'vifp': 0.29489110807042906, 'vsi': 0.9999035596847534, 'piqe': 29.49748081948712, 'niqe': 14.051852353096042, 'brisque': 49.33502197265625}",0.9972321558295105,0.29489110807042906,0.9999035596847534,29.49748081948712,14.051852353096042,49.33502197265625
15,residual_gru-10,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,145962,"{'uqi': 0.998132010846886, 'vifp': 0.4114435339326567, 'vsi': 0.9999064207077026, 'piqe': 39.475605626462624, 'niqe': 14.298697934573077, 'brisque': 64.64593505859375}",0.998132010846886,0.4114435339326567,0.9999064207077026,39.475605626462624,14.298697934573077,64.64593505859375
16,residual_gru-15,residual_gru-15,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/nightshot_iso_100.tfci,3145745,226414,"{'uqi': 0.9938474433374941, 'vifp': 0.13552335500424426, 'vsi': 0.9996521472930908, 'piqe': 1.9972689331437417, 'niqe': 15.059278176713098, 'brisque': 93.51953125}",0.9938474433374941,0.13552335500424426,0.9996521472930908,1.9972689331437417,15.059278176713098,93.51953125
17,residual_gru-15,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,214694,"{'uqi': 0.9989410593920862, 'vifp': 0.49194780351132356, 'vsi': 0.9999712109565735, 'piqe': 35.05748972230192, 'niqe': 10.07509357934203, 'brisque': 56.79327392578125}",0.9989410593920862,0.49194780351132356,0.9999712109565735,35.05748972230192,10.07509357934203,56.79327392578125
18,residual_gru-15,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/JPEG/nightshot_iso_100.jpeg,3145745,196715,"{'uqi': 0.9976563185368326, 'vifp': 0.3932000690998306, 'vsi': 0.9999279379844666, 'piqe': 36.71051903149958, 'niqe': 13.166779517943455, 'brisque': 47.23779296875}",0.9976563185368326,0.3932000690998306,0.9999279379844666,36.71051903149958,13.166779517943455,47.23779296875
19,residual_gru-15,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,225916,"{'uqi': 0.9984017823547405, 'vifp': 0.5377174926172804, 'vsi': 0.9999266266822815, 'piqe': 34.507419232195, 'niqe': 11.84869181230154, 'brisque': 52.978759765625}",0.9984017823547405,0.5377174926172804,0.9999266266822815,34.507419232195,11.84869181230154,52.978759765625
20,b2018-gdn-128-1,b2018-gdn-128-1,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/nightshot_iso_100.tfci,3145745,6524,"{'uqi': 0.9865007853555124, 'vifp': 0.03848689815770589, 'vsi': 0.9986445307731628, 'piqe': 7.6923076923076925, 'niqe': 20.368704179027965, 'brisque': 68.35516357421875}",0.9865007853555124,0.03848689815770589,0.9986445307731628,7.6923076923076925,20.368704179027965,68.35516357421875
21,b2018-gdn-128-1,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,6376,"{'uqi': 0.9967272265325661, 'vifp': 0.0780812323916374, 'vsi': 0.999724268913269, 'piqe': 15.892156720671109, 'niqe': 19.95429799153624, 'brisque': 111.48403930664062}",0.9967272265325661,0.0780812323916374,0.999724268913269,15.892156720671109,19.95429799153624,111.48403930664062
22,b2018-gdn-128-1,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/JPEG/nightshot_iso_100.jpeg,3145745,17081,"{'uqi': 0.8609708568791185, 'vifp': 0.020521812195439457, 'vsi': 0.9851021766662598, 'piqe': 34.32321980520143, 'niqe': 26.300967270004428, 'brisque': 111.7294921875}",0.8609708568791185,0.020521812195439457,0.9851021766662598,34.32321980520143,26.300967270004428,111.7294921875
23,b2018-gdn-128-1,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,6117,"{'uqi': 0.993283664079239, 'vifp': 0.08055307102754329, 'vsi': 0.9994907379150391, 'piqe': 32.95766397696846, 'niqe': 18.881121347381452, 'brisque': 84.12774658203125}",0.993283664079239,0.08055307102754329,0.9994907379150391,32.95766397696846,18.881121347381452,84.12774658203125
24,b2018-gdn-128-2,b2018-gdn-128-2,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/nightshot_iso_100.tfci,3145745,13284,"{'uqi': 0.9941250132635479, 'vifp': 0.04755682903603736, 'vsi': 0.9993026852607727, 'piqe': 6.0967434497873185, 'niqe': 12.5220598925831, 'brisque': 45.46356201171875}",0.9941250132635479,0.04755682903603736,0.9993026852607727,6.0967434497873185,12.5220598925831,45.46356201171875
25,b2018-gdn-128-2,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,13117,"{'uqi': 0.9972044485538148, 'vifp': 0.10494884742494165, 'vsi': 0.9998211860656738, 'piqe': 30.725752968400606, 'niqe': 17.07436956251956, 'brisque': 109.50440979003906}",0.9972044485538148,0.10494884742494165,0.9998211860656738,30.725752968400606,17.07436956251956,109.50440979003906
26,b2018-gdn-128-2,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/JPEG/nightshot_iso_100.jpeg,3145745,17081,"{'uqi': 0.8609708568791185, 'vifp': 0.020521812195439457, 'vsi': 0.9851021766662598, 'piqe': 34.32321980520143, 'niqe': 26.300967270004428, 'brisque': 111.7294921875}",0.8609708568791185,0.020521812195439457,0.9851021766662598,34.32321980520143,26.300967270004428,111.7294921875
27,b2018-gdn-128-2,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,13239,"{'uqi': 0.9951882841111624, 'vifp': 0.11596476557273887, 'vsi': 0.9995127320289612, 'piqe': 31.638274010288885, 'niqe': 17.775685464951835, 'brisque': 68.90966796875}",0.9951882841111624,0.11596476557273887,0.9995127320289612,31.638274010288885,17.775685464951835,68.90966796875
28,b2018-gdn-128-4,b2018-gdn-128-4,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/nightshot_iso_100.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/nightshot_iso_100.tfci,3145745,54202,"{'uqi': 0.99709618313747, 'vifp': 0.09043474060507935, 'vsi': 0.9997669458389282, 'piqe': 32.9661068517828, 'niqe': 14.642454266814047, 'brisque': 85.40069580078125}",0.99709618313747,0.09043474060507935,0.9997669458389282,32.9661068517828,14.642454266814047,85.40069580078125
29,b2018-gdn-128-4,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/JPEGXR/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/JPEGXR/nightshot_iso_100.jxr,3145745,48325,"{'uqi': 0.9979905883593437, 'vifp': 0.19754586619617132, 'vsi': 0.9999088048934937, 'piqe': 37.18930233547573, 'niqe': 11.291505387660258, 'brisque': 87.45889282226562}",0.9979905883593437,0.19754586619617132,0.9999088048934937,37.18930233547573,11.291505387660258,87.45889282226562
30,b2018-gdn-128-4,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/JPEG/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/JPEG/nightshot_iso_100.jpeg,3145745,53074,"{'uqi': 0.9966304771029278, 'vifp': 0.17308604487298904, 'vsi': 0.9997417330741882, 'piqe': 19.259539706317135, 'niqe': 13.667944361593232, 'brisque': 57.90484619140625}",0.9966304771029278,0.17308604487298904,0.9997417330741882,19.259539706317135,13.667944361593232,57.90484619140625
31,b2018-gdn-128-4,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/nightshot_iso_100.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/JPEG2K/nightshot_iso_100.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/JPEG2K/nightshot_iso_100.j2k,3145745,54013,"{'uqi': 0.9969740220158503, 'vifp': 0.25075156837537166, 'vsi': 0.9997122883796692, 'piqe': 37.941788351041005, 'niqe': 15.490319676885335, 'brisque': 57.3792724609375}",0.9969740220158503,0.25075156837537166,0.9997122883796692,37.941788351041005,15.490319676885335,57.3792724609375
32,residual_gru-0,residual_gru-0,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/flower_foveon.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/flower_foveon.tfci,3145745,5460,"{'uqi': 0.8400599429509672, 'vifp': 0.1516794079092383, 'vsi': 0.9739952683448792, 'piqe': 6.239411510507115, 'niqe': 11.088584544511304, 'brisque': 26.6109619140625}",0.8400599429509672,0.1516794079092383,0.9739952683448792,6.239411510507115,11.088584544511304,26.6109619140625
33,residual_gru-0,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEGXR/flower_foveon.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEGXR/flower_foveon.jxr,3145745,15735,"{'uqi': 0.8959327103986278, 'vifp': 0.35135995021449723, 'vsi': 0.9980018138885498, 'piqe': 52.566134929270014, 'niqe': 11.118844935891255, 'brisque': 53.55517578125}",0.8959327103986278,0.35135995021449723,0.9980018138885498,52.566134929270014,11.118844935891255,53.55517578125
34,residual_gru-0,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG/flower_foveon.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG/flower_foveon.jpeg,3145745,17823,"{'uqi': 0.8537689898016593, 'vifp': 0.1062346143356294, 'vsi': 0.9733989238739014, 'piqe': 62.80705012317592, 'niqe': 19.16069663634992, 'brisque': 88.75338745117188}",0.8537689898016593,0.1062346143356294,0.9733989238739014,62.80705012317592,19.16069663634992,88.75338745117188
35,residual_gru-0,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG2K/flower_foveon.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG2K/flower_foveon.j2k,3145745,5432,"{'uqi': 0.9135140226254945, 'vifp': 0.2944906706828287, 'vsi': 0.9946892261505127, 'piqe': 63.000407742894346, 'niqe': 14.572245907457543, 'brisque': 93.71035766601562}",0.9135140226254945,0.2944906706828287,0.9946892261505127,63.000407742894346,14.572245907457543,93.71035766601562
36,residual_gru-5,residual_gru-5,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/flower_foveon.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/flower_foveon.tfci,3145745,80742,"{'uqi': 0.8801155216061541, 'vifp': 0.3818290539986771, 'vsi': 0.998165488243103, 'piqe': 5.049039208099357, 'niqe': 10.073601175489033, 'brisque': 58.9979248046875}",0.8801155216061541,0.3818290539986771,0.998165488243103,5.049039208099357,10.073601175489033,58.9979248046875
37,residual_gru-5,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEGXR/flower_foveon.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEGXR/flower_foveon.jxr,3145745,79926,"{'uqi': 0.9441966401226104, 'vifp': 0.6159959571494519, 'vsi': 0.9997972249984741, 'piqe': 51.281288328104594, 'niqe': 12.11979689913149, 'brisque': 45.933929443359375}",0.9441966401226104,0.6159959571494519,0.9997972249984741,51.281288328104594,12.11979689913149,45.933929443359375
38,residual_gru-5,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/flower_foveon.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG/flower_foveon.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG/flower_foveon.jpeg,3145745,79013,"{'uqi': 0.8865661008595526, 'vifp': 0.5951231948804826, 'vsi': 0.9998407959938049, 'piqe': 42.84829103295895, 'niqe': 11.881534520509552, 'brisque': 40.10858154296875}",0.8865661008595526,0.5951231948804826,0.9998407959938049,42.84829103295895,11.881534520509552,40.10858154296875
